<TIME>,<LAST>
145857,68.197000000
145857,68.197000000
145858,68.198000000
145858,68.198000000
145859,68.195000000
145859,68.195000000
145900,68.194000000
145900,68.194000000
145901,68.195000000
145901,68.195000000
145901,68.192000000
145902,68.192000000
145902,68.192000000
145903,68.192000000
145903,68.189000000
145903,68.192000000
145904,68.192000000
145904,68.187000000
145905,68.187000000
145905,68.187000000
145906,68.187000000
145906,68.192000000
145906,68.192000000
145907,68.191000000
145908,68.191000000
145908,68.191000000
145909,68.188000000
145909,68.188000000
145910,68.188000000
145911,68.191000000
145911,68.194000000
145912,68.194000000
145912,68.195000000
145912,68.195000000
145913,68.193000000
145915,68.193000000
145915,68.193000000
145916,68.200100000
145917,68.195000000
145918,68.195000000
145919,68.192000000
145920,68.193000000
145921,68.194000000
145921,68.195000000
145922,68.153000000
145922,68.195000000
145923,68.195000000
145924,68.191000000
145925,68.191000000
145925,68.192000000
145926,68.192000000
145926,68.194000000
145927,68.194000000
145927,68.194000000
145928,68.194000000
145928,68.194000000
145929,68.194000000
145929,68.192000000
145930,68.191000000
145930,68.191000000
145931,68.193000000
145932,68.195000000
145933,68.195000000
145933,68.193000000
145934,68.195000000
145934,68.193000000
145934,68.195000000
145934,68.197000000
145935,68.197000000
145936,68.196000000
145936,68.196000000
145937,68.196000000
145937,68.196000000
145938,68.198000000
145938,68.198000000
145939,68.198000000
145939,68.198000000
145940,68.198000000
145940,68.198000000
145941,68.192000000
145941,68.192000000
145942,68.194000000
145942,68.194000000
145943,68.194000000
145943,68.194000000
145944,68.192000000
145944,68.200000000
145945,68.192000000
145945,68.193000000
145945,68.192000000
145946,68.192000000
145946,68.193000000
145947,68.198700000
145947,68.192000000
145948,68.192000000
145948,68.191000000
145949,68.191000000
145949,68.191000000
145950,68.191000000
145950,68.193000000
145951,68.193000000
145951,68.195000000
145952,68.156000000
145952,68.196000000
145953,68.196000000
145953,68.194000000
145954,68.194000000
145954,68.193000000
145955,68.194000000
145956,68.194000000
145956,68.192000000
145957,68.192000000
145958,68.192000000
145958,68.192000000
145959,68.192000000
145959,68.190000000
150000,68.190000000
150000,68.204000000
150000,68.191000000
150001,68.191000000
150001,68.195000000
150001,68.195000000
150002,68.192000000
150002,68.192000000
150003,68.192000000
150003,68.194000000
150003,68.194000000
150004,68.194000000
150004,68.191000000
150005,68.191000000
150005,68.187000000
150006,68.187000000
150006,68.192000000
150006,68.192000000
150007,68.192000000
150008,68.191000000
150008,68.191000000
150009,68.186000000
150009,68.186000000
150010,68.186000000
150010,68.186000000
150011,68.188000000
150012,68.190000000
150012,68.190000000
150013,68.191000000
150013,68.198000000
150013,68.191000000
150014,68.186000000
150015,68.186000000
150016,68.186000000
150016,68.191000000
150017,68.191000000
150017,68.191000000
150018,68.196200000
150018,68.191000000
150018,68.191000000
150019,68.188000000
150019,68.188000000
150020,68.187000000
150020,68.187000000
150021,68.190000000
150021,68.190000000
150021,68.192000000
150022,68.192000000
150022,68.153000000
150022,68.192000000
150023,68.192000000
150023,68.191000000
150024,68.191000000
150025,68.189000000
150025,68.189000000
150026,68.189000000
150026,68.189000000
150026,68.191000000
150027,68.191000000
150027,68.192000000
150028,68.192000000
150028,68.189000000
150029,68.187000000
150029,68.188000000
150030,68.188000000
150030,68.188000000
150031,68.188000000
150031,68.193000000
150032,68.194000000
150033,68.193000000
150033,68.194000000
150034,68.194000000
150034,68.194000000
150035,68.194000000
150035,68.193000000
150036,68.193000000
150036,68.195000000
150037,68.195000000
150037,68.194000000
150038,68.194000000
150039,68.194000000
150039,68.192000000
150040,68.192000000
150040,68.192000000
150041,68.192000000
150041,68.195000000
150042,68.195000000
150042,68.196000000
150043,68.196000000
150043,68.198000000
150044,68.198000000
150044,68.198000000
150045,68.198000000
150045,68.198000000
150046,68.198000000
150046,68.198000000
150047,68.198000000
150048,68.198000000
150049,68.198000000
150049,68.199000000
150050,68.203700000
150050,68.199000000
150050,68.199000000
150051,68.199000000
150051,68.198000000
150052,68.198000000
150052,68.198000000
150052,68.157000000
150054,68.198000000
150054,68.200000000
150055,68.200000000
150055,68.199000000
150056,68.199000000
150056,68.199000000
150057,68.199000000
150057,68.199000000
150058,68.199000000
150058,68.199000000
150059,68.199000000
150059,68.198000000
150100,68.198000000
150100,68.198000000
150101,68.198000000
150101,68.199000000
150102,68.199000000
150102,68.199000000
150103,68.199000000
150103,68.199000000
150104,68.199000000
150104,68.199000000
150105,68.199000000
150105,68.199000000
150106,68.199000000
150106,68.200000000
150107,68.200000000
150107,68.200000000
150108,68.200000000
150108,68.207000000
150108,68.201000000
150109,68.201000000
150109,68.202000000
150111,68.202000000
150111,68.202000000
150112,68.202000000
150112,68.202000000
150113,68.202000000
150113,68.205000000
150114,68.196000000
150115,68.194000000
150116,68.196000000
150116,68.202000000
150117,68.202000000
150117,68.203000000
150118,68.203000000
150118,68.202000000
150119,68.202000000
150119,68.202000000
150120,68.202000000
150120,68.202000000
150121,68.202000000
150121,68.202000000
150122,68.202000000
150123,68.202000000
150123,68.163000000
150123,68.207700000
150123,68.202000000
150124,68.202000000
150124,68.201000000
150125,68.201000000
150125,68.201000000
150126,68.203000000
150126,68.203000000
150127,68.201000000
150127,68.201000000
150128,68.201000000
150128,68.202000000
150129,68.202000000
150129,68.200000000
150130,68.200000000
150130,68.197000000
150131,68.197000000
150131,68.202000000
150132,68.202000000
150133,68.202000000
150133,68.199000000
150134,68.202000000
150134,68.199000000
150135,68.199000000
150135,68.199000000
150136,68.203000000
150136,68.203000000
150137,68.204000000
150137,68.204000000
150138,68.204000000
150138,68.204000000
150139,68.202000000
150139,68.202000000
150139,68.198000000
150140,68.195000000
150140,68.195000000
150141,68.195000000
150141,68.197000000
150142,68.197000000
150143,68.197000000
150143,68.197000000
150144,68.197000000
150144,68.196000000
150145,68.196000000
150145,68.198000000
150146,68.198000000
150146,68.198000000
150147,68.198000000
150147,68.198000000
150148,68.198000000
150148,68.198000000
150149,68.198000000
150149,68.198000000
150150,68.198000000
150150,68.202000000
150151,68.202000000
150151,68.208000000
150152,68.208000000
150152,68.207000000
150153,68.207000000
150153,68.165000000
150153,68.207000000
150154,68.207000000
150154,68.204000000
150154,68.204000000
150155,68.205000000
150155,68.205000000
150155,68.212300000
150156,68.207000000
150157,68.208000000
150158,68.208000000
150159,68.208000000
150159,68.203000000
150200,68.203000000
150200,68.205000000
150201,68.205000000
150201,68.205000000
150202,68.207000000
150203,68.207000000
150203,68.206000000
150203,68.207000000
150204,68.205000000
150204,68.205000000
150205,68.205000000
150205,68.205000000
150206,68.206000000
150206,68.206000000
150207,68.207000000
150207,68.207000000
150208,68.207000000
150208,68.207000000
150209,68.205000000
150209,68.205000000
150210,68.205000000
150210,68.205000000
150211,68.206000000
150211,68.206000000
150212,68.207000000
150212,68.207000000
150213,68.207000000
150213,68.207000000
150214,68.207000000
150214,68.207000000
150215,68.207000000
150215,68.209000000
150216,68.209000000
150216,68.209000000
150217,68.209000000
150217,68.212000000
150218,68.212000000
150218,68.212000000
150218,68.212000000
150219,68.209000000
150219,68.209000000
150220,68.209000000
150220,68.209000000
150221,68.210000000
150221,68.210000000
150222,68.209000000
150222,68.208000000
150223,68.170000000
150223,68.209000000
150223,68.209000000
150224,68.206000000
150224,68.206000000
150225,68.204000000
150225,68.204000000
150226,68.204000000
150226,68.205000000
150226,68.214600000
150227,68.208000000
150227,68.208000000
150228,68.209000000
150228,68.209000000
150229,68.209000000
150229,68.204000000
150230,68.204000000
150230,68.203000000
150231,68.203000000
150231,68.212000000
150232,68.212000000
150232,68.213000000
150233,68.212000000
150233,68.213000000
150233,68.213000000
150234,68.205000000
150235,68.205000000
150235,68.205000000
150236,68.205000000
150236,68.205000000
150236,68.209000000
150236,68.212000000
150237,68.212000000
150237,68.213000000
150238,68.213000000
150238,68.205000000
150239,68.205000000
150240,68.206000000
150241,68.213000000
150242,68.213000000
150243,68.213000000
150243,68.213000000
150244,68.206000000
150244,68.206000000
150245,68.205000000
150245,68.205000000
150246,68.205000000
150246,68.213000000
150247,68.213000000
150248,68.213000000
150248,68.212000000
150248,68.212000000
150249,68.205000000
150249,68.205000000
150250,68.206000000
150250,68.206000000
150250,68.206000000
150251,68.213000000
150252,68.213000000
150253,68.213000000
150253,68.172000000
150253,68.205000000
150254,68.205000000
150255,68.207000000
150256,68.214000000
150257,68.214000000
150257,68.218800000
150258,68.217000000
150259,68.217000000
150300,68.217000000
150301,68.217000000
150302,68.217000000
150303,68.217000000
150303,68.216000000
150304,68.217000000
150305,68.217000000
150306,68.206000000
150306,68.215000000
150307,68.215000000
150307,68.214000000
150308,68.214000000
150308,68.214000000
150308,68.220000000
150308,68.214000000
150309,68.205000000
150309,68.205000000
150310,68.205000000
150310,68.205000000
150311,68.214000000
150312,68.214000000
150313,68.214000000
150313,68.205000000
150314,68.205000000
150315,68.205000000
150316,68.213000000
150318,68.213000000
150318,68.203000000
150319,68.215000000
150319,68.215000000
150319,68.205000000
150320,68.205000000
150320,68.204000000
150321,68.204000000
150321,68.204000000
150321,68.213000000
150322,68.213000000
150322,68.213000000
150323,68.213000000
150323,68.174000000
150323,68.204000000
150324,68.204000000
150325,68.204000000
150326,68.213000000
150327,68.213000000
150328,68.213000000
150328,68.203000000
150328,68.218400000
150329,68.204000000
150330,68.204000000
150331,68.213000000
150332,68.213000000
150333,68.212000000
150333,68.212000000
150333,68.204000000
150335,68.204000000
150336,68.213000000
150337,68.213000000
150338,68.213000000
150338,68.205000000
150339,68.205000000
150340,68.205000000
150341,68.214000000
150342,68.214000000
150343,68.214000000
150343,68.205000000
150344,68.205000000
150345,68.215000000
150345,68.215000000
150346,68.203000000
150346,68.215000000
150347,68.217000000
150348,68.219000000
150349,68.219000000
150349,68.212000000
150349,68.212000000
150350,68.212000000
150350,68.212000000
150351,68.213000000
150351,68.219000000
150352,68.219000000
150353,68.219000000
150353,68.219000000
150353,68.179000000
150354,68.212000000
150354,68.212000000
150355,68.212000000
150355,68.212000000
150356,68.212000000
150356,68.219000000
150357,68.222000000
150358,68.222000000
150359,68.222000000
150359,68.217000000
150400,68.226000000
150400,68.217000000
150400,68.217000000
150401,68.217000000
150401,68.221000000
150402,68.221000000
150403,68.221000000
150403,68.221000000
150403,68.218000000
150404,68.216000000
150404,68.216000000
150405,68.216000000
150406,68.216000000
150406,68.221000000
150504,68.237000000
150505,68.237000000
150505,68.237000000
150506,68.238000000
150507,68.241000000
150508,68.241000000
150508,68.241000000
150509,68.238000000
150509,68.237000000
150509,68.236000000
150509,68.236000000
150510,68.237000000
150510,68.237000000
150511,68.238000000
150511,68.241000000
150512,68.241000000
150512,68.241000000
150513,68.241000000
150513,68.241000000
150513,68.241000000
150514,68.237000000
150515,68.237000000
150515,68.243000000
150515,68.243000000
150516,68.240000000
150516,68.242000000
150517,68.244000000
150517,68.244000000
150517,68.244000000
150518,68.244000000
150518,68.246000000
150519,68.246000000
150519,68.241000000
150520,68.241000000
150521,68.241000000
150521,68.242000000
150522,68.245000000
150522,68.245000000
150523,68.245000000
150523,68.245000000
150523,68.241000000
150524,68.208000000
150524,68.243000000
150525,68.243000000
150525,68.243000000
150526,68.244000000
150526,68.247000000
150527,68.247000000
150527,68.248000000
150528,68.248000000
150528,68.248000000
150529,68.241000000
150529,68.241000000
150530,68.244000000
150530,68.244000000
150531,68.243000000
150531,68.244000000
150531,68.247000000
150532,68.247000000
150533,68.247000000
150533,68.244000000
150533,68.243000000
150534,68.241000000
150534,68.240000000
150535,68.240000000
150535,68.248600000
150535,68.240000000
150536,68.242000000
150536,68.245000000
150538,68.245000000
150538,68.239000000
150539,68.239000000
150540,68.241000000
150541,68.242000000
150541,68.245000000
150542,68.245000000
150542,68.246000000
150543,68.241000000
150544,68.241000000
150545,68.240000000
150546,68.242000000
150546,68.245000000
150547,68.245000000
150547,68.245000000
150548,68.245000000
150548,68.245000000
150549,68.240000000
150549,68.240000000
150550,68.241000000
150551,68.245000000
150552,68.244000000
150553,68.244000000
150554,68.244000000
150554,68.202000000
150555,68.240000000
150555,68.240000000
150556,68.233000000
150556,68.240000000
150557,68.240000000
150558,68.240000000
150558,68.231000000
150559,68.229000000
150600,68.225000000
150601,68.236000000
150602,68.237000000
150603,68.237000000
150603,68.237000000
150603,68.226000000
150604,68.227000000
150605,68.229000000
150606,68.238000000
150607,68.238000000
150607,68.243100000
150608,68.238000000
150608,68.234000000
150609,68.242000000
150609,68.245000000
150609,68.245000000
150610,68.243000000
